type,title,description,source,uniqueLink,rank,scrapeId,timestamp
Top Trends,University of Warwick,"New test can detect autism in children, scientists say",theguardian.com,https://www.facebook.com/topic/University-of-Warwick/107409362622135?source=whfrt&position=1&trqid=6524131820703846039&impressionguid=0VLvmBxVco76jpEWR,1,6,Sun Feb 18 23:23:34 2018
Top Trends,SpaceX,SpaceX delays its satellite internet launch to February 21st,engadget.com,https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=2&trqid=6524131820703846039&impressionguid=0VLvmBxVco76jpEWR,2,6,Sun Feb 18 23:23:34 2018
Top Trends,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=3&trqid=6524131820703846039&impressionguid=0VLvmBxVco76jpEWR,3,6,Sun Feb 18 23:23:34 2018
Top Trends,"Parkland, Florida",Accused Florida shooter was 'a monster living under our roof',indystar.com,https://www.facebook.com/topic/Parkland-Florida/115228851825532?source=whrt&position=4&trqid=6524131833697849984&impressionguid=0VLvmBxVco76jpEWR,4,6,Sun Feb 18 23:23:34 2018
Top Trends,Marco Rubio,"Democrats, Rubio want 'red flags' to enable gun seizures",msn.com,https://www.facebook.com/topic/Marco-Rubio/105988062765295?source=whrt&position=5&trqid=6524131833697849984&impressionguid=0VLvmBxVco76jpEWR,5,6,Sun Feb 18 23:23:34 2018
Top Trends,Stoneman Douglas High School Shooting,Florida students to march on Washington in call for gun reform,msn.com,https://www.facebook.com/topic/Stoneman-Douglas-High-School-Shooting/112670872080304?source=whrt&position=6&trqid=6524131833697849984&impressionguid=0VLvmBxVco76jpEWR,6,6,Sun Feb 18 23:23:34 2018
Top Trends,John Kasich,Pro-gun section scrubbed from Gov. John Kasich's website,cleveland.com,https://www.facebook.com/topic/John-Kasich/105584962809474?source=whrt&position=7&trqid=6524131833697849984&impressionguid=0VLvmBxVco76jpEWR,7,6,Sun Feb 18 23:23:34 2018
Top Trends,Rick Gates,Gates agrees to testify against Manafort in Mueller probe: report,thehill.com,https://www.facebook.com/topic/Rick-Gates/103377626382267?source=whrt&position=8&trqid=6524131833697849984&impressionguid=0VLvmBxVco76jpEWR,8,6,Sun Feb 18 23:23:34 2018
Top Trends,Carnival Legend,23 passengers removed from cruise ship after brawls,cnn.com,https://www.facebook.com/topic/Carnival-Legend/141920532496424?source=whrt&position=9&trqid=6524131833697849984&impressionguid=0VLvmBxVco76jpEWR,9,6,Sun Feb 18 23:23:34 2018
Top Trends,Mateusz Morawiecki,Polish PM rebuked for Holocaust remark,msn.com,https://www.facebook.com/topic/Mateusz-Morawiecki/108447882512680?source=whrt&position=10&trqid=6524131833697849984&impressionguid=0VLvmBxVco76jpEWR,10,6,Sun Feb 18 23:23:34 2018
Politics,Marco Rubio,"Democrats, Rubio want 'red flags' to enable gun seizures",msn.com,https://www.facebook.com/topic/Marco-Rubio/105988062765295?source=whfrt&position=1001&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,1,6,Sun Feb 18 23:23:36 2018
Politics,Stoneman Douglas High School Shooting,Florida students to march on Washington in call for gun reform,msn.com,https://www.facebook.com/topic/Stoneman-Douglas-High-School-Shooting/112670872080304?source=whfrt&position=1002&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,2,6,Sun Feb 18 23:23:36 2018
Politics,John Kasich,Pro-gun section scrubbed from Gov. John Kasich's website,cleveland.com,https://www.facebook.com/topic/John-Kasich/105584962809474?source=whfrt&position=1003&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,3,6,Sun Feb 18 23:23:36 2018
Politics,Rick Gates,Gates agrees to testify against Manafort in Mueller probe: report,thehill.com,https://www.facebook.com/topic/Rick-Gates/103377626382267?source=whfrt&position=1004&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,4,6,Sun Feb 18 23:23:36 2018
Politics,Mateusz Morawiecki,Polish PM rebuked for Holocaust remark,msn.com,https://www.facebook.com/topic/Mateusz-Morawiecki/108447882512680?source=whfrt&position=1005&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,5,6,Sun Feb 18 23:23:36 2018
Politics,Justin Trudeau,Canadian PM Justin Trudeau visits Indian wildlife sanctuary with family,msn.com,https://www.facebook.com/topic/Justin-Trudeau/109346942417207?source=whfrt&position=1006&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,6,6,Sun Feb 18 23:23:36 2018
Politics,Benjamin Netanyahu,Netanyahu blasts media 'witch hunt' as police announce new investigation,cnn.com,https://www.facebook.com/topic/Benjamin-Netanyahu/113945371948914?source=whfrt&position=1007&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,7,6,Sun Feb 18 23:23:36 2018
Politics,"Butler County, Ohio","Ohio sheriff: I will offer free conceal, carry class to teachers",ajc.com,https://www.facebook.com/topic/Butler-County-Ohio/135055686526430?source=whfrt&position=1008&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,8,6,Sun Feb 18 23:23:36 2018
Politics,Viktor Orbán,Orbán claims Hungary is last bastion against 'Islamisation' of…,theguardian.com,https://www.facebook.com/topic/Viktor-Orb%C3%A1n/106502519386806?source=whfrt&position=1009&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,9,6,Sun Feb 18 23:23:36 2018
Politics,Theresa May,May: Student fees among 'world's most expensive',bbc.com,https://www.facebook.com/topic/Theresa-May/208753075801549?source=whfrt&position=1010&trqid=6524131824969357902&impressionguid=0yGHZvy53NZi4cYEb,10,6,Sun Feb 18 23:23:36 2018
Science and Technology,University of Warwick,"New test can detect autism in children, scientists say",theguardian.com,https://www.facebook.com/topic/University-of-Warwick/107409362622135?source=whfrt&position=3001&trqid=6524131829262576648&impressionguid=0iffj6VinC4KaCdcL,1,6,Sun Feb 18 23:23:37 2018
Science and Technology,SpaceX,SpaceX delays its satellite internet launch to February 21st,engadget.com,https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3002&trqid=6524131829262576648&impressionguid=0iffj6VinC4KaCdcL,2,6,Sun Feb 18 23:23:37 2018
Science and Technology,San Francisco Bay Area,Weather Alert: Freeze warning for Bay Area,kron4.com,https://www.facebook.com/topic/San-Francisco-Bay-Area/106202606077064?source=whfrt&position=3003&trqid=6524131829262576648&impressionguid=0iffj6VinC4KaCdcL,3,6,Sun Feb 18 23:23:37 2018
Science and Technology,Juan Mata,FA Cup: Hawkeye apologises over wrong VAR image for Juan Mata 'goal',bbc.com,https://www.facebook.com/topic/Juan-Mata/1177503242365197?source=whfrt&position=3004&trqid=6524131829262576648&impressionguid=0iffj6VinC4KaCdcL,4,6,Sun Feb 18 23:23:37 2018
Science and Technology,"Negev, Israel",Israeli scientists complete mock Mars mission in Negev desert,reuters.com,https://www.facebook.com/topic/Negev-Israel/105548569480059?source=whfrt&position=3005&trqid=6524131829262576648&impressionguid=0iffj6VinC4KaCdcL,5,6,Sun Feb 18 23:23:37 2018
Science and Technology,Joel McHale,Joel McHale On Moving to Netflix After ‘The Soup’ and Being Asked…,variety.com,https://www.facebook.com/topic/Joel-McHale/108160135872697?source=whfrt&position=3006&trqid=6524131829262576648&impressionguid=0iffj6VinC4KaCdcL,6,6,Sun Feb 18 23:23:37 2018
Science and Technology,Daimler AG,Software may have helped Daimler pass U.S. emissions tests: report,reuters.com,https://www.facebook.com/topic/Daimler-AG/135516579812057?source=whfrt&position=3007&trqid=6524131829262576648&impressionguid=0iffj6VinC4KaCdcL,7,6,Sun Feb 18 23:23:37 2018
Science and Technology,University of Bergen,Exposure to cleaning products can affect lung health in…,ph.news.yahoo.com,https://www.facebook.com/topic/University-of-Bergen/109707592388639?source=whfrt&position=3008&trqid=6524131829262576648&impressionguid=0iffj6VinC4KaCdcL,8,6,Sun Feb 18 23:23:37 2018
Science and Technology,University of Tokyo,Electronic skin can display a heartbeat on your hand,engadget.com,https://www.facebook.com/topic/University-of-Tokyo/111635605519869?source=whfrt&position=3009&trqid=6524131829262576648&impressionguid=0iffj6VinC4KaCdcL,9,6,Sun Feb 18 23:23:37 2018
Sports,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=4001&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,1,6,Sun Feb 18 23:23:38 2018
Sports,LeBron James,"LeBron James, Refusing To ‘Shut Up And Dribble,’ Wears…",huffingtonpost.com,https://www.facebook.com/topic/LeBron-James/151843698163432?source=whfrt&position=4002&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,2,6,Sun Feb 18 23:23:38 2018
Sports,Daytona 500,Daytona 500 starting lineup,sbnation.com,https://www.facebook.com/topic/Daytona-500/106231196074269?source=whfrt&position=4003&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,3,6,Sun Feb 18 23:23:38 2018
Sports,NBA All-Star Weekend,"Best moments before, during and after the All-Star Game",espn.com,https://www.facebook.com/topic/NBA-All-Star-Weekend/106651859375618?source=whfrt&position=4004&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,4,6,Sun Feb 18 23:23:38 2018
Sports,Tessa Virtue,"Olympics blog: Canada's Virtue, Moir break own ice dance record",msn.com,https://www.facebook.com/topic/Tessa-Virtue/104065026297105?source=whfrt&position=4005&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,5,6,Sun Feb 18 23:23:38 2018
Sports,Lindsey Vonn,Lindsey Vonn responds to bullies on social media: I'm not defeated,usatoday.com,https://www.facebook.com/topic/Lindsey-Vonn/175283832606727?source=whfrt&position=4006&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,6,6,Sun Feb 18 23:23:38 2018
Sports,Anthony Davis,Anthony Davis wears DeMarcus Cousins' jersey to begin 2018 All-Star…,nola.com,https://www.facebook.com/topic/Anthony-Davis/237743749577003?source=whfrt&position=4007&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,7,6,Sun Feb 18 23:23:38 2018
Sports,Steve Davies,Rochdale 2 Tottenham 2: Davies denies Kane in FA Cup classic,msn.com,https://www.facebook.com/topic/Steve-Davies/108023932551149?source=whfrt&position=4008&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,8,6,Sun Feb 18 23:23:38 2018
Sports,Devante Smith-Pelly,Chicago fans ejected after heckling Capitals' Devante…,sportingnews.com,https://www.facebook.com/topic/Devante-Smith-Pelly/222823074442892?source=whfrt&position=4009&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,9,6,Sun Feb 18 23:23:38 2018
Sports,Real Betis vs. Real Madrid,Real Betis 3-5 Real Madrid: La Liga – as it happened,theguardian.com,https://www.facebook.com/topic/Real-Betis-vs-Real-Madrid/109349252416528?source=whfrt&position=4010&trqid=6524131829209782096&impressionguid=05TTtd6bDsLsJVmmn,10,6,Sun Feb 18 23:23:38 2018
Entertainment,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=5001&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,1,6,Sun Feb 18 23:23:39 2018
Entertainment,BAFTA Film Awards,BAFTAs 2018: Jennifer Lawrence and Angelina Jolie lead…,yahoo.com,https://www.facebook.com/topic/BAFTA-Film-Awards/108395679184728?source=whfrt&position=5002&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,2,6,Sun Feb 18 23:23:39 2018
Entertainment,Black Panther,'Black Panther' Opens With Huge Box Office Numbers,huffingtonpost.com,https://www.facebook.com/topic/Black-Panther/137025309650379?source=whfrt&position=5003&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,3,6,Sun Feb 18 23:23:39 2018
Entertainment,Fifty Shades Freed,'Black Panther' screening accidentally plays 'Fifty Shades Freed'…,foxnews.com,https://www.facebook.com/topic/Fifty-Shades-Freed/995627867185045?source=whfrt&position=5004&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,4,6,Sun Feb 18 23:23:39 2018
Entertainment,Sylvester Stallone,Sylvester Stallone Reveals Official Poster for ‘Creed 2’,complex.com,https://www.facebook.com/topic/Sylvester-Stallone/105576262809575?source=whfrt&position=5005&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,5,6,Sun Feb 18 23:23:39 2018
Entertainment,Gibson,"Gibson, Iconic Guitar Company, Said to Be Nearing Bankruptcy",variety.com,https://www.facebook.com/topic/Gibson/137770899578005?source=whfrt&position=5006&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,6,6,Sun Feb 18 23:23:39 2018
Entertainment,Mattel,Mattel Unveils Tomb Raider Barbie Doll,gameinformer.com,https://www.facebook.com/topic/Mattel/113279032019446?source=whfrt&position=5007&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,7,6,Sun Feb 18 23:23:39 2018
Entertainment,Emma Watson,Emma Watson makes million pound donation to new fund,irishexaminer.com,https://www.facebook.com/topic/Emma-Watson/111653195517462?source=whfrt&position=5008&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,8,6,Sun Feb 18 23:23:39 2018
Entertainment,Stanley Nelson Jr.,"""Tell Them We Are Rising"": An education in resilience",salon.com,https://www.facebook.com/topic/Stanley-Nelson-Jr/111740148838222?source=whfrt&position=5009&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,9,6,Sun Feb 18 23:23:39 2018
Entertainment,Joel McHale,Joel McHale On Moving to Netflix After ‘The Soup’ and Being Asked…,variety.com,https://www.facebook.com/topic/Joel-McHale/108160135872697?source=whfrt&position=5010&trqid=6524131829379221410&impressionguid=0DGiBB9KIXZmvEtDA,10,6,Sun Feb 18 23:23:39 2018
Top Trends,University of Warwick,"New test can detect autism in children, scientists say",theguardian.com,https://www.facebook.com/topic/University-of-Warwick/107409362622135?source=whfrt&position=1&trqid=6524133109162011786&impressionguid=0xfeD0yx4Etf9DZJH,1,7,Sun Feb 18 23:28:34 2018
Top Trends,SpaceX,SpaceX delays its satellite internet launch to February 21st,engadget.com,https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=2&trqid=6524133109162011786&impressionguid=0xfeD0yx4Etf9DZJH,2,7,Sun Feb 18 23:28:34 2018
Top Trends,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=3&trqid=6524133109162011786&impressionguid=0xfeD0yx4Etf9DZJH,3,7,Sun Feb 18 23:28:34 2018
Top Trends,"Parkland, Florida",Accused Florida shooter was 'a monster living under our roof',indystar.com,https://www.facebook.com/topic/Parkland-Florida/115228851825532?source=whrt&position=4&trqid=6524133122082046361&impressionguid=0xfeD0yx4Etf9DZJH,4,7,Sun Feb 18 23:28:34 2018
Top Trends,Marco Rubio,"Democrats, Rubio want 'red flags' to enable gun seizures",msn.com,https://www.facebook.com/topic/Marco-Rubio/105988062765295?source=whrt&position=5&trqid=6524133122082046361&impressionguid=0xfeD0yx4Etf9DZJH,5,7,Sun Feb 18 23:28:34 2018
Top Trends,Stoneman Douglas High School Shooting,Florida students to march on Washington in call for gun reform,msn.com,https://www.facebook.com/topic/Stoneman-Douglas-High-School-Shooting/112670872080304?source=whrt&position=6&trqid=6524133122082046361&impressionguid=0xfeD0yx4Etf9DZJH,6,7,Sun Feb 18 23:28:34 2018
Top Trends,Rick Gates,Gates agrees to testify against Manafort in Mueller probe: report,thehill.com,https://www.facebook.com/topic/Rick-Gates/103377626382267?source=whrt&position=7&trqid=6524133122082046361&impressionguid=0xfeD0yx4Etf9DZJH,7,7,Sun Feb 18 23:28:34 2018
Top Trends,John Kasich,Pro-gun section scrubbed from Gov. John Kasich's website,cleveland.com,https://www.facebook.com/topic/John-Kasich/105584962809474?source=whrt&position=8&trqid=6524133122082046361&impressionguid=0xfeD0yx4Etf9DZJH,8,7,Sun Feb 18 23:28:34 2018
Top Trends,Carnival Legend,23 passengers removed from cruise ship after brawls,cnn.com,https://www.facebook.com/topic/Carnival-Legend/141920532496424?source=whrt&position=9&trqid=6524133122082046361&impressionguid=0xfeD0yx4Etf9DZJH,9,7,Sun Feb 18 23:28:34 2018
Top Trends,Mateusz Morawiecki,Polish PM rebuked for Holocaust remark,msn.com,https://www.facebook.com/topic/Mateusz-Morawiecki/108447882512680?source=whrt&position=10&trqid=6524133122082046361&impressionguid=0xfeD0yx4Etf9DZJH,10,7,Sun Feb 18 23:28:34 2018
Politics,Marco Rubio,"Democrats, Rubio want 'red flags' to enable gun seizures",msn.com,https://www.facebook.com/topic/Marco-Rubio/105988062765295?source=whfrt&position=1001&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,1,7,Sun Feb 18 23:28:36 2018
Politics,Stoneman Douglas High School Shooting,Florida students to march on Washington in call for gun reform,msn.com,https://www.facebook.com/topic/Stoneman-Douglas-High-School-Shooting/112670872080304?source=whfrt&position=1002&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,2,7,Sun Feb 18 23:28:36 2018
Politics,Rick Gates,Gates agrees to testify against Manafort in Mueller probe: report,thehill.com,https://www.facebook.com/topic/Rick-Gates/103377626382267?source=whfrt&position=1003&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,3,7,Sun Feb 18 23:28:36 2018
Politics,John Kasich,Pro-gun section scrubbed from Gov. John Kasich's website,cleveland.com,https://www.facebook.com/topic/John-Kasich/105584962809474?source=whfrt&position=1004&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,4,7,Sun Feb 18 23:28:36 2018
Politics,Mateusz Morawiecki,Polish PM rebuked for Holocaust remark,msn.com,https://www.facebook.com/topic/Mateusz-Morawiecki/108447882512680?source=whfrt&position=1005&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,5,7,Sun Feb 18 23:28:36 2018
Politics,Justin Trudeau,Canadian PM Justin Trudeau visits Indian wildlife sanctuary with family,msn.com,https://www.facebook.com/topic/Justin-Trudeau/109346942417207?source=whfrt&position=1006&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,6,7,Sun Feb 18 23:28:36 2018
Politics,Benjamin Netanyahu,Netanyahu blasts media 'witch hunt' as police announce new investigation,cnn.com,https://www.facebook.com/topic/Benjamin-Netanyahu/113945371948914?source=whfrt&position=1007&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,7,7,Sun Feb 18 23:28:36 2018
Politics,"Butler County, Ohio","Ohio sheriff: I will offer free conceal, carry class to teachers",ajc.com,https://www.facebook.com/topic/Butler-County-Ohio/135055686526430?source=whfrt&position=1008&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,8,7,Sun Feb 18 23:28:36 2018
Politics,Viktor Orbán,Orbán claims Hungary is last bastion against 'Islamisation' of…,theguardian.com,https://www.facebook.com/topic/Viktor-Orb%C3%A1n/106502519386806?source=whfrt&position=1009&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,9,7,Sun Feb 18 23:28:36 2018
Politics,Theresa May,May: Student fees among 'world's most expensive',bbc.com,https://www.facebook.com/topic/Theresa-May/208753075801549?source=whfrt&position=1010&trqid=6524133113574956123&impressionguid=0kcVp04xamIOhVfup,10,7,Sun Feb 18 23:28:36 2018
Science and Technology,University of Warwick,"New test can detect autism in children, scientists say",theguardian.com,https://www.facebook.com/topic/University-of-Warwick/107409362622135?source=whfrt&position=3001&trqid=6524133117792719026&impressionguid=0d08L38pnptAJtdj5,1,7,Sun Feb 18 23:28:37 2018
Science and Technology,SpaceX,SpaceX delays its satellite internet launch to February 21st,engadget.com,https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3002&trqid=6524133117792719026&impressionguid=0d08L38pnptAJtdj5,2,7,Sun Feb 18 23:28:37 2018
Science and Technology,San Francisco Bay Area,Weather Alert: Freeze warning for Bay Area,kron4.com,https://www.facebook.com/topic/San-Francisco-Bay-Area/106202606077064?source=whfrt&position=3003&trqid=6524133117792719026&impressionguid=0d08L38pnptAJtdj5,3,7,Sun Feb 18 23:28:37 2018
Science and Technology,Juan Mata,FA Cup: Hawkeye apologises over wrong VAR image for Juan Mata 'goal',bbc.com,https://www.facebook.com/topic/Juan-Mata/1177503242365197?source=whfrt&position=3004&trqid=6524133117792719026&impressionguid=0d08L38pnptAJtdj5,4,7,Sun Feb 18 23:28:37 2018
Science and Technology,"Negev, Israel",Israeli scientists complete mock Mars mission in Negev desert,reuters.com,https://www.facebook.com/topic/Negev-Israel/105548569480059?source=whfrt&position=3005&trqid=6524133117792719026&impressionguid=0d08L38pnptAJtdj5,5,7,Sun Feb 18 23:28:37 2018
Science and Technology,Joel McHale,Joel McHale On Moving to Netflix After ‘The Soup’ and Being Asked…,variety.com,https://www.facebook.com/topic/Joel-McHale/108160135872697?source=whfrt&position=3006&trqid=6524133117792719026&impressionguid=0d08L38pnptAJtdj5,6,7,Sun Feb 18 23:28:37 2018
Science and Technology,Daimler AG,Software may have helped Daimler pass U.S. emissions tests: report,reuters.com,https://www.facebook.com/topic/Daimler-AG/135516579812057?source=whfrt&position=3007&trqid=6524133117792719026&impressionguid=0d08L38pnptAJtdj5,7,7,Sun Feb 18 23:28:37 2018
Science and Technology,University of Bergen,Exposure to cleaning products can affect lung health in…,ph.news.yahoo.com,https://www.facebook.com/topic/University-of-Bergen/109707592388639?source=whfrt&position=3008&trqid=6524133117792719026&impressionguid=0d08L38pnptAJtdj5,8,7,Sun Feb 18 23:28:37 2018
Science and Technology,University of Tokyo,Electronic skin can display a heartbeat on your hand,engadget.com,https://www.facebook.com/topic/University-of-Tokyo/111635605519869?source=whfrt&position=3009&trqid=6524133117792719026&impressionguid=0d08L38pnptAJtdj5,9,7,Sun Feb 18 23:28:37 2018
Sports,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=4001&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,1,7,Sun Feb 18 23:28:38 2018
Sports,LeBron James,"LeBron James, Refusing To ‘Shut Up And Dribble,’ Wears…",huffingtonpost.com,https://www.facebook.com/topic/LeBron-James/151843698163432?source=whfrt&position=4002&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,2,7,Sun Feb 18 23:28:38 2018
Sports,Daytona 500,Daytona 500 starting lineup,sbnation.com,https://www.facebook.com/topic/Daytona-500/106231196074269?source=whfrt&position=4003&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,3,7,Sun Feb 18 23:28:38 2018
Sports,NBA All-Star Weekend,"Best moments before, during and after the All-Star Game",espn.com,https://www.facebook.com/topic/NBA-All-Star-Weekend/106651859375618?source=whfrt&position=4004&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,4,7,Sun Feb 18 23:28:38 2018
Sports,Tessa Virtue,"Olympics blog: Canada's Virtue, Moir break own ice dance record",msn.com,https://www.facebook.com/topic/Tessa-Virtue/104065026297105?source=whfrt&position=4005&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,5,7,Sun Feb 18 23:28:38 2018
Sports,Anthony Davis,Anthony Davis wears DeMarcus Cousins' jersey to begin 2018 All-Star…,nola.com,https://www.facebook.com/topic/Anthony-Davis/237743749577003?source=whfrt&position=4006&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,6,7,Sun Feb 18 23:28:38 2018
Sports,Steve Davies,Rochdale 2 Tottenham 2: Davies denies Kane in FA Cup classic,msn.com,https://www.facebook.com/topic/Steve-Davies/108023932551149?source=whfrt&position=4007&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,7,7,Sun Feb 18 23:28:38 2018
Sports,Lindsey Vonn,Lindsey Vonn responds to bullies on social media: I'm not defeated,usatoday.com,https://www.facebook.com/topic/Lindsey-Vonn/175283832606727?source=whfrt&position=4008&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,8,7,Sun Feb 18 23:28:38 2018
Sports,Devante Smith-Pelly,Chicago fans ejected after heckling Capitals' Devante…,sportingnews.com,https://www.facebook.com/topic/Devante-Smith-Pelly/222823074442892?source=whfrt&position=4009&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,9,7,Sun Feb 18 23:28:38 2018
Sports,Real Betis vs. Real Madrid,Real Betis 3-5 Real Madrid: La Liga – as it happened,theguardian.com,https://www.facebook.com/topic/Real-Betis-vs-Real-Madrid/109349252416528?source=whfrt&position=4010&trqid=6524133117876112434&impressionguid=0snxcbAHhqerUvYFB,10,7,Sun Feb 18 23:28:38 2018
Entertainment,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=5001&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,1,7,Sun Feb 18 23:28:39 2018
Entertainment,Black Panther,'Black Panther' Opens With Huge Box Office Numbers,huffingtonpost.com,https://www.facebook.com/topic/Black-Panther/137025309650379?source=whfrt&position=5002&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,2,7,Sun Feb 18 23:28:39 2018
Entertainment,Fifty Shades Freed,'Black Panther' screening accidentally plays 'Fifty Shades Freed'…,foxnews.com,https://www.facebook.com/topic/Fifty-Shades-Freed/995627867185045?source=whfrt&position=5003&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,3,7,Sun Feb 18 23:28:39 2018
Entertainment,BAFTA Film Awards,BAFTAs 2018: Jennifer Lawrence and Angelina Jolie lead…,yahoo.com,https://www.facebook.com/topic/BAFTA-Film-Awards/108395679184728?source=whfrt&position=5004&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,4,7,Sun Feb 18 23:28:39 2018
Entertainment,Sylvester Stallone,Sylvester Stallone Reveals Official Poster for ‘Creed 2’,complex.com,https://www.facebook.com/topic/Sylvester-Stallone/105576262809575?source=whfrt&position=5005&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,5,7,Sun Feb 18 23:28:39 2018
Entertainment,Gibson,"Gibson, Iconic Guitar Company, Said to Be Nearing Bankruptcy",variety.com,https://www.facebook.com/topic/Gibson/137770899578005?source=whfrt&position=5006&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,6,7,Sun Feb 18 23:28:39 2018
Entertainment,Mattel,Mattel Unveils Tomb Raider Barbie Doll,gameinformer.com,https://www.facebook.com/topic/Mattel/113279032019446?source=whfrt&position=5007&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,7,7,Sun Feb 18 23:28:39 2018
Entertainment,Stanley Nelson Jr.,"""Tell Them We Are Rising"": An education in resilience",salon.com,https://www.facebook.com/topic/Stanley-Nelson-Jr/111740148838222?source=whfrt&position=5008&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,8,7,Sun Feb 18 23:28:39 2018
Entertainment,Emma Watson,Emma Watson makes million pound donation to new fund,irishexaminer.com,https://www.facebook.com/topic/Emma-Watson/111653195517462?source=whfrt&position=5009&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,9,7,Sun Feb 18 23:28:39 2018
Entertainment,Joel McHale,Joel McHale On Moving to Netflix After ‘The Soup’ and Being Asked…,variety.com,https://www.facebook.com/topic/Joel-McHale/108160135872697?source=whfrt&position=5010&trqid=6524133117869236481&impressionguid=0lQMk79X42GIOfeXv,10,7,Sun Feb 18 23:28:39 2018
